,actual_ta,actual_td,gbtt_pta,gbtt_ptd,late_canc_reason,location,rid,date_of_service,ta_diff,td_diff,actual_lay,gbtt_lay
810,2018-02-06 09:06:00,2018-02-06 09:08:00,2018-02-06 09:06:00,2018-02-06 09:06:00,,LIN,201802067198124,2018-02-06,0.0,2.0,2.0,0.0
811,2018-02-06 09:13:00,2018-02-06 09:14:00,2018-02-06 09:12:00,2018-02-06 09:13:00,,PMT,201802067198124,2018-02-06,1.0,1.0,1.0,1.0
812,2018-02-06 09:18:00,2018-02-06 09:19:00,2018-02-06 09:17:00,2018-02-06 09:18:00,,FKK,201802067198124,2018-02-06,1.0,1.0,1.0,1.0
813,2018-02-06 09:42:00,,2018-02-06 09:38:00,,,GLQ,201802067198124,2018-02-06,4.0,,,
814,,2018-02-07 08:47:00,,2018-02-07 08:45:00,,EDB,201802077198124,2018-02-07,,2.0,,
815,2018-02-07 08:51:00,2018-02-07 08:52:00,2018-02-07 08:50:00,2018-02-07 08:51:00,,HYM,201802077198124,2018-02-07,1.0,1.0,1.0,1.0
816,2018-02-07 09:05:00,2018-02-07 09:06:00,2018-02-07 09:06:00,2018-02-07 09:06:00,,LIN,201802077198124,2018-02-07,-1.0,0.0,1.0,0.0
817,2018-02-07 09:11:00,2018-02-07 09:12:00,2018-02-07 09:12:00,2018-02-07 09:13:00,,PMT,201802077198124,2018-02-07,-1.0,-1.0,1.0,1.0
818,2018-02-07 09:16:00,2018-02-07 09:17:00,2018-02-07 09:17:00,2018-02-07 09:18:00,,FKK,201802077198124,2018-02-07,-1.0,-1.0,1.0,1.0
819,2018-02-07 09:41:00,,2018-02-07 09:38:00,,,GLQ,201802077198124,2018-02-07,3.0,,,
820,,2018-02-08 08:46:00,,2018-02-08 08:45:00,,EDB,201802087198124,2018-02-08,,1.0,,
821,2018-02-08 08:50:00,2018-02-08 08:51:00,2018-02-08 08:50:00,2018-02-08 08:51:00,,HYM,201802087198124,2018-02-08,0.0,0.0,1.0,1.0
822,2018-02-08 09:08:00,2018-02-08 09:09:00,2018-02-08 09:06:00,2018-02-08 09:06:00,,LIN,201802087198124,2018-02-08,2.0,3.0,1.0,0.0
823,2018-02-08 09:14:00,2018-02-08 09:16:00,2018-02-08 09:12:00,2018-02-08 09:13:00,,PMT,201802087198124,2018-02-08,2.0,3.0,2.0,1.0
824,2018-02-08 09:20:00,2018-02-08 09:21:00,2018-02-08 09:17:00,2018-02-08 09:18:00,,FKK,201802087198124,2018-02-08,3.0,3.0,1.0,1.0
825,2018-02-08 09:40:00,,2018-02-08 09:38:00,,,GLQ,201802087198124,2018-02-08,2.0,,,
826,,2018-02-09 08:46:00,,2018-02-09 08:45:00,,EDB,201802097198124,2018-02-09,,1.0,,
827,2018-02-09 08:51:00,2018-02-09 08:53:00,2018-02-09 08:50:00,2018-02-09 08:51:00,,HYM,201802097198124,2018-02-09,1.0,2.0,2.0,1.0
828,2018-02-09 09:07:00,2018-02-09 09:08:00,2018-02-09 09:06:00,2018-02-09 09:06:00,,LIN,201802097198124,2018-02-09,1.0,2.0,1.0,0.0
829,2018-02-09 09:13:00,2018-02-09 09:14:00,2018-02-09 09:12:00,2018-02-09 09:13:00,,PMT,201802097198124,2018-02-09,1.0,1.0,1.0,1.0
830,2018-02-09 09:18:00,2018-02-09 09:19:00,2018-02-09 09:17:00,2018-02-09 09:18:00,,FKK,201802097198124,2018-02-09,1.0,1.0,1.0,1.0
831,2018-02-09 09:38:00,,2018-02-09 09:38:00,,,GLQ,201802097198124,2018-02-09,0.0,,,
832,,,,2018-02-12 08:45:00,734,EDB,201802127198124,2018-02-12,,,,
833,,2018-02-12 08:57:00,,2018-02-12 08:51:00,734,HYM,201802127198124,2018-02-12,,6.0,,
834,2018-02-12 09:14:00,2018-02-12 09:15:00,2018-02-12 09:06:00,2018-02-12 09:06:00,734,LIN,201802127198124,2018-02-12,8.0,9.0,1.0,0.0
835,2018-02-12 09:20:00,2018-02-12 09:21:00,2018-02-12 09:12:00,2018-02-12 09:13:00,734,PMT,201802127198124,2018-02-12,8.0,8.0,1.0,1.0
836,2018-02-12 09:25:00,2018-02-12 09:26:00,2018-02-12 09:17:00,2018-02-12 09:18:00,734,FKK,201802127198124,2018-02-12,8.0,8.0,1.0,1.0
837,2018-02-12 09:48:00,,2018-02-12 09:38:00,,734,GLQ,201802127198124,2018-02-12,10.0,,,
838,,2018-02-13 08:47:00,,2018-02-13 08:45:00,,EDB,201802137198124,2018-02-13,,2.0,,
839,2018-02-13 08:51:00,2018-02-13 08:54:00,2018-02-13 08:50:00,2018-02-13 08:51:00,,HYM,201802137198124,2018-02-13,1.0,3.0,3.0,1.0
840,2018-02-13 09:08:00,2018-02-13 09:09:00,2018-02-13 09:06:00,2018-02-13 09:06:00,,LIN,201802137198124,2018-02-13,2.0,3.0,1.0,0.0
841,2018-02-13 09:14:00,2018-02-13 09:15:00,2018-02-13 09:12:00,2018-02-13 09:13:00,,PMT,201802137198124,2018-02-13,2.0,2.0,1.0,1.0
842,2018-02-13 09:20:00,2018-02-13 09:20:00,2018-02-13 09:17:00,2018-02-13 09:18:00,,FKK,201802137198124,2018-02-13,3.0,2.0,0.0,1.0
843,2018-02-13 09:39:00,,2018-02-13 09:38:00,,,GLQ,201802137198124,2018-02-13,1.0,,,
844,,2018-02-14 08:45:00,,2018-02-14 08:45:00,,EDB,201802147198124,2018-02-14,,0.0,,
845,2018-02-14 08:49:00,2018-02-14 08:50:00,2018-02-14 08:50:00,2018-02-14 08:51:00,,HYM,201802147198124,2018-02-14,-1.0,-1.0,1.0,1.0
846,2018-02-14 09:03:00,2018-02-14 09:06:00,2018-02-14 09:06:00,2018-02-14 09:06:00,,LIN,201802147198124,2018-02-14,-3.0,0.0,3.0,0.0
847,2018-02-14 09:11:00,2018-02-14 09:13:00,2018-02-14 09:12:00,2018-02-14 09:13:00,,PMT,201802147198124,2018-02-14,-1.0,0.0,2.0,1.0
848,2018-02-14 09:17:00,2018-02-14 09:18:00,2018-02-14 09:17:00,2018-02-14 09:18:00,,FKK,201802147198124,2018-02-14,0.0,0.0,1.0,1.0
849,2018-02-14 09:40:00,,2018-02-14 09:38:00,,,GLQ,201802147198124,2018-02-14,2.0,,,
850,,2018-02-15 08:45:00,,2018-02-15 08:45:00,,EDB,201802157198124,2018-02-15,,0.0,,
851,2018-02-15 08:49:00,2018-02-15 08:52:00,2018-02-15 08:50:00,2018-02-15 08:51:00,,HYM,201802157198124,2018-02-15,-1.0,1.0,3.0,1.0
852,2018-02-15 09:05:00,2018-02-15 09:06:00,2018-02-15 09:06:00,2018-02-15 09:06:00,,LIN,201802157198124,2018-02-15,-1.0,0.0,1.0,0.0
853,2018-02-15 09:11:00,2018-02-15 09:13:00,2018-02-15 09:12:00,2018-02-15 09:13:00,,PMT,201802157198124,2018-02-15,-1.0,0.0,2.0,1.0
854,2018-02-15 09:17:00,2018-02-15 09:18:00,2018-02-15 09:17:00,2018-02-15 09:18:00,,FKK,201802157198124,2018-02-15,0.0,0.0,1.0,1.0
855,2018-02-15 09:45:00,,2018-02-15 09:38:00,,,GLQ,201802157198124,2018-02-15,7.0,,,
856,,2018-02-16 08:45:00,,2018-02-16 08:45:00,501,EDB,201802167198124,2018-02-16,,0.0,,
857,2018-02-16 08:49:00,2018-02-16 08:52:00,2018-02-16 08:50:00,2018-02-16 08:51:00,501,HYM,201802167198124,2018-02-16,-1.0,1.0,3.0,1.0
858,2018-02-16 09:23:00,2018-02-16 09:27:00,2018-02-16 09:06:00,2018-02-16 09:06:00,501,LIN,201802167198124,2018-02-16,17.0,21.0,4.0,0.0
859,2018-02-16 09:32:00,2018-02-16 09:33:00,2018-02-16 09:12:00,2018-02-16 09:13:00,501,PMT,201802167198124,2018-02-16,20.0,20.0,1.0,1.0
860,2018-02-16 09:37:00,2018-02-16 09:38:00,2018-02-16 09:17:00,2018-02-16 09:18:00,501,FKK,201802167198124,2018-02-16,20.0,20.0,1.0,1.0
861,2018-02-16 09:57:00,,2018-02-16 09:38:00,,501,GLQ,201802167198124,2018-02-16,19.0,,,
862,,2018-02-19 08:46:00,,2018-02-19 08:45:00,,EDB,201802197198124,2018-02-19,,1.0,,
863,2018-02-19 08:49:00,2018-02-19 08:54:00,2018-02-19 08:50:00,2018-02-19 08:51:00,,HYM,201802197198124,2018-02-19,-1.0,3.0,5.0,1.0
864,2018-02-19 09:07:00,2018-02-19 09:09:00,2018-02-19 09:06:00,2018-02-19 09:06:00,,LIN,201802197198124,2018-02-19,1.0,3.0,2.0,0.0
865,2018-02-19 09:14:00,2018-02-19 09:15:00,2018-02-19 09:12:00,2018-02-19 09:13:00,,PMT,201802197198124,2018-02-19,2.0,2.0,1.0,1.0
866,2018-02-19 09:19:00,2018-02-19 09:19:00,2018-02-19 09:17:00,2018-02-19 09:18:00,,FKK,201802197198124,2018-02-19,2.0,1.0,0.0,1.0
867,2018-02-19 09:39:00,,2018-02-19 09:38:00,,,GLQ,201802197198124,2018-02-19,1.0,,,
868,,2018-02-20 08:45:00,,2018-02-20 08:45:00,832,EDB,201802207198124,2018-02-20,,0.0,,
869,2018-02-20 08:49:00,2018-02-20 08:50:00,2018-02-20 08:50:00,2018-02-20 08:51:00,832,HYM,201802207198124,2018-02-20,-1.0,-1.0,1.0,1.0
870,2018-02-20 09:04:00,2018-02-20 09:06:00,2018-02-20 09:06:00,2018-02-20 09:06:00,832,LIN,201802207198124,2018-02-20,-2.0,0.0,2.0,0.0
871,2018-02-20 09:11:00,2018-02-20 09:13:00,2018-02-20 09:12:00,2018-02-20 09:13:00,832,PMT,201802207198124,2018-02-20,-1.0,0.0,2.0,1.0
872,2018-02-20 09:17:00,2018-02-20 09:18:00,2018-02-20 09:17:00,2018-02-20 09:18:00,832,FKK,201802207198124,2018-02-20,0.0,0.0,1.0,1.0
873,2018-02-20 09:27:00,2018-02-20 09:28:00,2018-02-20 09:26:00,2018-02-20 09:26:00,832,CRO,201802207198124,2018-02-20,1.0,2.0,1.0,0.0
874,2018-02-20 09:33:00,2018-02-20 09:32:00,2018-02-20 09:29:00,2018-02-20 09:29:00,832,LNZ,201802207198124,2018-02-20,4.0,3.0,-1.0,0.0
875,2018-02-20 09:40:00,,2018-02-20 09:38:00,,832,GLQ,201802207198124,2018-02-20,2.0,,,
876,,2018-02-21 08:46:00,,2018-02-21 08:45:00,,EDB,201802217198124,2018-02-21,,1.0,,
877,2018-02-21 08:49:00,2018-02-21 08:53:00,2018-02-21 08:50:00,2018-02-21 08:51:00,,HYM,201802217198124,2018-02-21,-1.0,2.0,4.0,1.0
878,2018-02-21 09:06:00,2018-02-21 09:07:00,2018-02-21 09:06:00,2018-02-21 09:06:00,,LIN,201802217198124,2018-02-21,0.0,1.0,1.0,0.0
879,2018-02-21 09:12:00,2018-02-21 09:13:00,2018-02-21 09:12:00,2018-02-21 09:13:00,,PMT,201802217198124,2018-02-21,0.0,0.0,1.0,1.0
880,2018-02-21 09:17:00,2018-02-21 09:18:00,2018-02-21 09:17:00,2018-02-21 09:18:00,,FKK,201802217198124,2018-02-21,0.0,0.0,1.0,1.0
881,2018-02-21 09:37:00,,2018-02-21 09:38:00,,,GLQ,201802217198124,2018-02-21,-1.0,,,
882,,2018-02-22 08:45:00,,2018-02-22 08:45:00,,EDB,201802227198124,2018-02-22,,0.0,,
883,2018-02-22 08:49:00,2018-02-22 08:50:00,2018-02-22 08:50:00,2018-02-22 08:51:00,,HYM,201802227198124,2018-02-22,-1.0,-1.0,1.0,1.0
884,2018-02-22 09:04:00,2018-02-22 09:05:00,2018-02-22 09:06:00,2018-02-22 09:06:00,,LIN,201802227198124,2018-02-22,-2.0,-1.0,1.0,0.0
885,2018-02-22 09:10:00,2018-02-22 09:13:00,2018-02-22 09:12:00,2018-02-22 09:13:00,,PMT,201802227198124,2018-02-22,-2.0,0.0,3.0,1.0
886,2018-02-22 09:17:00,2018-02-22 09:18:00,2018-02-22 09:17:00,2018-02-22 09:18:00,,FKK,201802227198124,2018-02-22,0.0,0.0,1.0,1.0
887,2018-02-22 09:37:00,,2018-02-22 09:38:00,,,GLQ,201802227198124,2018-02-22,-1.0,,,
888,,2018-02-23 08:45:00,,2018-02-23 08:45:00,,EDB,201802237198124,2018-02-23,,0.0,,
889,2018-02-23 08:49:00,2018-02-23 08:53:00,2018-02-23 08:50:00,2018-02-23 08:51:00,,HYM,201802237198124,2018-02-23,-1.0,2.0,4.0,1.0
890,2018-02-23 09:06:00,2018-02-23 09:07:00,2018-02-23 09:06:00,2018-02-23 09:06:00,,LIN,201802237198124,2018-02-23,0.0,1.0,1.0,0.0
891,2018-02-23 09:12:00,2018-02-23 09:14:00,2018-02-23 09:12:00,2018-02-23 09:13:00,,PMT,201802237198124,2018-02-23,0.0,1.0,2.0,1.0
892,2018-02-23 09:18:00,2018-02-23 09:19:00,2018-02-23 09:17:00,2018-02-23 09:18:00,,FKK,201802237198124,2018-02-23,1.0,1.0,1.0,1.0
893,2018-02-23 09:38:00,,2018-02-23 09:38:00,,,GLQ,201802237198124,2018-02-23,0.0,,,
894,,2018-02-26 08:46:00,,2018-02-26 08:45:00,,EDB,201802267198124,2018-02-26,,1.0,,
895,2018-02-26 08:49:00,2018-02-26 08:50:00,2018-02-26 08:50:00,2018-02-26 08:51:00,,HYM,201802267198124,2018-02-26,-1.0,-1.0,1.0,1.0
896,2018-02-26 09:05:00,2018-02-26 09:06:00,2018-02-26 09:06:00,2018-02-26 09:06:00,,LIN,201802267198124,2018-02-26,-1.0,0.0,1.0,0.0
897,2018-02-26 09:11:00,2018-02-26 09:13:00,2018-02-26 09:12:00,2018-02-26 09:13:00,,PMT,201802267198124,2018-02-26,-1.0,0.0,2.0,1.0
898,2018-02-26 09:17:00,2018-02-26 09:17:00,2018-02-26 09:17:00,2018-02-26 09:18:00,,FKK,201802267198124,2018-02-26,0.0,-1.0,0.0,1.0
899,2018-02-26 09:45:00,,2018-02-26 09:38:00,,,GLQ,201802267198124,2018-02-26,7.0,,,
900,,2018-02-27 08:46:00,,2018-02-27 08:45:00,,EDB,201802277198124,2018-02-27,,1.0,,
901,2018-02-27 08:49:00,2018-02-27 08:50:00,2018-02-27 08:50:00,2018-02-27 08:51:00,,HYM,201802277198124,2018-02-27,-1.0,-1.0,1.0,1.0
902,2018-02-27 09:05:00,2018-02-27 09:06:00,2018-02-27 09:06:00,2018-02-27 09:06:00,,LIN,201802277198124,2018-02-27,-1.0,0.0,1.0,0.0
903,2018-02-27 09:11:00,2018-02-27 09:13:00,2018-02-27 09:12:00,2018-02-27 09:13:00,,PMT,201802277198124,2018-02-27,-1.0,0.0,2.0,1.0
904,2018-02-27 09:17:00,2018-02-27 09:18:00,2018-02-27 09:17:00,2018-02-27 09:18:00,,FKK,201802277198124,2018-02-27,0.0,0.0,1.0,1.0
905,2018-02-27 09:41:00,,2018-02-27 09:38:00,,,GLQ,201802277198124,2018-02-27,3.0,,,
906,,2018-03-05 08:48:00,,2018-03-05 08:45:00,,EDB,201803057198124,2018-03-05,,3.0,,
907,2018-03-05 08:51:00,2018-03-05 08:54:00,2018-03-05 08:50:00,2018-03-05 08:51:00,,HYM,201803057198124,2018-03-05,1.0,3.0,3.0,1.0
908,2018-03-05 09:07:00,2018-03-05 09:08:00,2018-03-05 09:06:00,2018-03-05 09:06:00,,LIN,201803057198124,2018-03-05,1.0,2.0,1.0,0.0
909,2018-03-05 09:13:00,2018-03-05 09:14:00,2018-03-05 09:12:00,2018-03-05 09:13:00,,PMT,201803057198124,2018-03-05,1.0,1.0,1.0,1.0
910,2018-03-05 09:18:00,2018-03-05 09:19:00,2018-03-05 09:17:00,2018-03-05 09:18:00,,FKK,201803057198124,2018-03-05,1.0,1.0,1.0,1.0
911,2018-03-05 09:39:00,,2018-03-05 09:38:00,,,GLQ,201803057198124,2018-03-05,1.0,,,
912,,2018-03-06 08:45:00,,2018-03-06 08:45:00,,EDB,201803067198124,2018-03-06,,0.0,,
913,2018-03-06 08:52:00,2018-03-06 08:53:00,2018-03-06 08:50:00,2018-03-06 08:51:00,,HYM,201803067198124,2018-03-06,2.0,2.0,1.0,1.0
914,2018-03-06 09:20:00,2018-03-06 09:22:00,2018-03-06 09:06:00,2018-03-06 09:06:00,,LIN,201803067198124,2018-03-06,14.0,16.0,2.0,0.0
915,2018-03-06 09:27:00,2018-03-06 09:29:00,2018-03-06 09:12:00,2018-03-06 09:13:00,,PMT,201803067198124,2018-03-06,15.0,16.0,2.0,1.0
916,2018-03-06 09:33:00,2018-03-06 09:35:00,2018-03-06 09:17:00,2018-03-06 09:18:00,,FKK,201803067198124,2018-03-06,16.0,17.0,2.0,1.0
917,2018-03-06 09:58:00,,2018-03-06 09:38:00,,,GLQ,201803067198124,2018-03-06,20.0,,,
918,,2018-03-07 08:46:00,,2018-03-07 08:45:00,,EDB,201803077198124,2018-03-07,,1.0,,
919,2018-03-07 08:51:00,2018-03-07 08:53:00,2018-03-07 08:50:00,2018-03-07 08:51:00,,HYM,201803077198124,2018-03-07,1.0,2.0,2.0,1.0
920,2018-03-07 09:07:00,2018-03-07 09:08:00,2018-03-07 09:06:00,2018-03-07 09:06:00,,LIN,201803077198124,2018-03-07,1.0,2.0,1.0,0.0
921,2018-03-07 09:13:00,2018-03-07 09:14:00,2018-03-07 09:12:00,2018-03-07 09:13:00,,PMT,201803077198124,2018-03-07,1.0,1.0,1.0,1.0
922,2018-03-07 09:19:00,2018-03-07 09:19:00,2018-03-07 09:17:00,2018-03-07 09:18:00,,FKK,201803077198124,2018-03-07,2.0,1.0,0.0,1.0
923,2018-03-07 09:39:00,,2018-03-07 09:38:00,,,GLQ,201803077198124,2018-03-07,1.0,,,
924,,2018-03-08 08:46:00,,2018-03-08 08:45:00,832,EDB,201803087198124,2018-03-08,,1.0,,
925,2018-03-08 08:49:00,2018-03-08 08:51:00,2018-03-08 08:50:00,2018-03-08 08:51:00,832,HYM,201803087198124,2018-03-08,-1.0,0.0,2.0,1.0
926,2018-03-08 09:05:00,2018-03-08 09:06:00,2018-03-08 09:06:00,2018-03-08 09:06:00,832,LIN,201803087198124,2018-03-08,-1.0,0.0,1.0,0.0
927,2018-03-08 09:11:00,2018-03-08 09:12:00,2018-03-08 09:12:00,2018-03-08 09:13:00,832,PMT,201803087198124,2018-03-08,-1.0,-1.0,1.0,1.0
928,2018-03-08 09:17:00,2018-03-08 09:18:00,2018-03-08 09:17:00,2018-03-08 09:18:00,832,FKK,201803087198124,2018-03-08,0.0,0.0,1.0,1.0
929,2018-03-08 09:27:00,2018-03-08 09:28:00,2018-03-08 09:26:00,2018-03-08 09:26:00,832,CRO,201803087198124,2018-03-08,1.0,2.0,1.0,0.0
930,2018-03-08 09:40:00,,2018-03-08 09:38:00,,832,GLQ,201803087198124,2018-03-08,2.0,,,
931,,2018-03-09 08:46:00,,2018-03-09 08:45:00,,EDB,201803097198124,2018-03-09,,1.0,,
932,2018-03-09 08:49:00,2018-03-09 08:53:00,2018-03-09 08:50:00,2018-03-09 08:51:00,,HYM,201803097198124,2018-03-09,-1.0,2.0,4.0,1.0
933,2018-03-09 09:07:00,2018-03-09 09:08:00,2018-03-09 09:06:00,2018-03-09 09:06:00,,LIN,201803097198124,2018-03-09,1.0,2.0,1.0,0.0
934,2018-03-09 09:13:00,2018-03-09 09:14:00,2018-03-09 09:12:00,2018-03-09 09:13:00,,PMT,201803097198124,2018-03-09,1.0,1.0,1.0,1.0
935,2018-03-09 09:18:00,2018-03-09 09:19:00,2018-03-09 09:17:00,2018-03-09 09:18:00,,FKK,201803097198124,2018-03-09,1.0,1.0,1.0,1.0
936,2018-03-09 09:39:00,,2018-03-09 09:38:00,,,GLQ,201803097198124,2018-03-09,1.0,,,
937,,2018-03-12 08:47:00,,2018-03-12 08:45:00,,EDB,201803127198124,2018-03-12,,2.0,,
938,2018-03-12 08:50:00,2018-03-12 08:53:00,2018-03-12 08:50:00,2018-03-12 08:51:00,,HYM,201803127198124,2018-03-12,0.0,2.0,3.0,1.0
939,2018-03-12 09:07:00,2018-03-12 09:08:00,2018-03-12 09:06:00,2018-03-12 09:06:00,,LIN,201803127198124,2018-03-12,1.0,2.0,1.0,0.0
940,2018-03-12 09:13:00,2018-03-12 09:13:00,2018-03-12 09:12:00,2018-03-12 09:13:00,,PMT,201803127198124,2018-03-12,1.0,0.0,0.0,1.0
941,2018-03-12 09:18:00,2018-03-12 09:19:00,2018-03-12 09:17:00,2018-03-12 09:18:00,,FKK,201803127198124,2018-03-12,1.0,1.0,1.0,1.0
942,2018-03-12 09:39:00,,2018-03-12 09:38:00,,,GLQ,201803127198124,2018-03-12,1.0,,,
943,,2018-03-13 08:48:00,,2018-03-13 08:45:00,,EDB,201803137198124,2018-03-13,,3.0,,
944,2018-03-13 08:51:00,2018-03-13 08:54:00,2018-03-13 08:50:00,2018-03-13 08:51:00,,HYM,201803137198124,2018-03-13,1.0,3.0,3.0,1.0
945,2018-03-13 09:08:00,2018-03-13 09:09:00,2018-03-13 09:06:00,2018-03-13 09:06:00,,LIN,201803137198124,2018-03-13,2.0,3.0,1.0,0.0
946,2018-03-13 09:14:00,2018-03-13 09:15:00,2018-03-13 09:12:00,2018-03-13 09:13:00,,PMT,201803137198124,2018-03-13,2.0,2.0,1.0,1.0
947,2018-03-13 09:20:00,2018-03-13 09:21:00,2018-03-13 09:17:00,2018-03-13 09:18:00,,FKK,201803137198124,2018-03-13,3.0,3.0,1.0,1.0
948,2018-03-13 09:40:00,,2018-03-13 09:38:00,,,GLQ,201803137198124,2018-03-13,2.0,,,
949,,2018-03-14 08:46:00,,2018-03-14 08:45:00,,EDB,201803147198124,2018-03-14,,1.0,,
950,2018-03-14 08:49:00,2018-03-14 08:50:00,2018-03-14 08:50:00,2018-03-14 08:51:00,,HYM,201803147198124,2018-03-14,-1.0,-1.0,1.0,1.0
951,2018-03-14 09:04:00,2018-03-14 09:06:00,2018-03-14 09:06:00,2018-03-14 09:06:00,,LIN,201803147198124,2018-03-14,-2.0,0.0,2.0,0.0
952,2018-03-14 09:11:00,2018-03-14 09:13:00,2018-03-14 09:12:00,2018-03-14 09:13:00,,PMT,201803147198124,2018-03-14,-1.0,0.0,2.0,1.0
953,2018-03-14 09:17:00,2018-03-14 09:18:00,2018-03-14 09:17:00,2018-03-14 09:18:00,,FKK,201803147198124,2018-03-14,0.0,0.0,1.0,1.0
954,2018-03-14 09:37:00,,2018-03-14 09:38:00,,,GLQ,201803147198124,2018-03-14,-1.0,,,
955,,2018-03-15 08:47:00,,2018-03-15 08:45:00,,EDB,201803157198124,2018-03-15,,2.0,,
956,2018-03-15 08:50:00,2018-03-15 08:53:00,2018-03-15 08:50:00,2018-03-15 08:51:00,,HYM,201803157198124,2018-03-15,0.0,2.0,3.0,1.0
957,2018-03-15 09:06:00,2018-03-15 09:07:00,2018-03-15 09:06:00,2018-03-15 09:06:00,,LIN,201803157198124,2018-03-15,0.0,1.0,1.0,0.0
958,2018-03-15 09:12:00,2018-03-15 09:13:00,2018-03-15 09:12:00,2018-03-15 09:13:00,,PMT,201803157198124,2018-03-15,0.0,0.0,1.0,1.0
959,2018-03-15 09:18:00,2018-03-15 09:19:00,2018-03-15 09:17:00,2018-03-15 09:18:00,,FKK,201803157198124,2018-03-15,1.0,1.0,1.0,1.0
960,2018-03-15 09:38:00,,2018-03-15 09:38:00,,,GLQ,201803157198124,2018-03-15,0.0,,,
961,,2018-03-16 08:47:00,,2018-03-16 08:45:00,,EDB,201803167198124,2018-03-16,,2.0,,
962,2018-03-16 08:51:00,2018-03-16 08:52:00,2018-03-16 08:50:00,2018-03-16 08:51:00,,HYM,201803167198124,2018-03-16,1.0,1.0,1.0,1.0
963,2018-03-16 09:05:00,2018-03-16 09:07:00,2018-03-16 09:06:00,2018-03-16 09:06:00,,LIN,201803167198124,2018-03-16,-1.0,1.0,2.0,0.0
964,2018-03-16 09:12:00,2018-03-16 09:13:00,2018-03-16 09:12:00,2018-03-16 09:13:00,,PMT,201803167198124,2018-03-16,0.0,0.0,1.0,1.0
965,2018-03-16 09:17:00,2018-03-16 09:18:00,2018-03-16 09:17:00,2018-03-16 09:18:00,,FKK,201803167198124,2018-03-16,0.0,0.0,1.0,1.0
966,2018-03-16 09:38:00,,2018-03-16 09:38:00,,,GLQ,201803167198124,2018-03-16,0.0,,,
967,,2018-03-19 08:46:00,,2018-03-19 08:45:00,,EDB,201803197198124,2018-03-19,,1.0,,
968,2018-03-19 08:50:00,2018-03-19 08:51:00,2018-03-19 08:50:00,2018-03-19 08:51:00,,HYM,201803197198124,2018-03-19,0.0,0.0,1.0,1.0
969,2018-03-19 09:05:00,2018-03-19 09:06:00,2018-03-19 09:06:00,2018-03-19 09:06:00,,LIN,201803197198124,2018-03-19,-1.0,0.0,1.0,0.0
970,2018-03-19 09:11:00,2018-03-19 09:13:00,2018-03-19 09:12:00,2018-03-19 09:13:00,,PMT,201803197198124,2018-03-19,-1.0,0.0,2.0,1.0
971,2018-03-19 09:17:00,2018-03-19 09:18:00,2018-03-19 09:17:00,2018-03-19 09:18:00,,FKK,201803197198124,2018-03-19,0.0,0.0,1.0,1.0
972,2018-03-19 09:38:00,,2018-03-19 09:38:00,,,GLQ,201803197198124,2018-03-19,0.0,,,
973,,2018-03-20 08:46:00,,2018-03-20 08:45:00,,EDB,201803207198124,2018-03-20,,1.0,,
974,2018-03-20 08:49:00,2018-03-20 08:52:00,2018-03-20 08:50:00,2018-03-20 08:51:00,,HYM,201803207198124,2018-03-20,-1.0,1.0,3.0,1.0
975,2018-03-20 09:05:00,2018-03-20 09:06:00,2018-03-20 09:06:00,2018-03-20 09:06:00,,LIN,201803207198124,2018-03-20,-1.0,0.0,1.0,0.0
976,2018-03-20 09:11:00,2018-03-20 09:12:00,2018-03-20 09:12:00,2018-03-20 09:13:00,,PMT,201803207198124,2018-03-20,-1.0,-1.0,1.0,1.0
977,2018-03-20 09:17:00,2018-03-20 09:18:00,2018-03-20 09:17:00,2018-03-20 09:18:00,,FKK,201803207198124,2018-03-20,0.0,0.0,1.0,1.0
978,2018-03-20 09:37:00,,2018-03-20 09:38:00,,,GLQ,201803207198124,2018-03-20,-1.0,,,
979,,2018-03-21 08:46:00,,2018-03-21 08:45:00,,EDB,201803217198124,2018-03-21,,1.0,,
980,2018-03-21 08:50:00,2018-03-21 08:51:00,2018-03-21 08:50:00,2018-03-21 08:51:00,,HYM,201803217198124,2018-03-21,0.0,0.0,1.0,1.0
981,2018-03-21 09:05:00,2018-03-21 09:06:00,2018-03-21 09:06:00,2018-03-21 09:06:00,,LIN,201803217198124,2018-03-21,-1.0,0.0,1.0,0.0
982,2018-03-21 09:11:00,2018-03-21 09:13:00,2018-03-21 09:12:00,2018-03-21 09:13:00,,PMT,201803217198124,2018-03-21,-1.0,0.0,2.0,1.0
983,2018-03-21 09:17:00,2018-03-21 09:18:00,2018-03-21 09:17:00,2018-03-21 09:18:00,,FKK,201803217198124,2018-03-21,0.0,0.0,1.0,1.0
984,2018-03-21 09:38:00,,2018-03-21 09:38:00,,,GLQ,201803217198124,2018-03-21,0.0,,,
985,,2018-03-22 08:46:00,,2018-03-22 08:45:00,,EDB,201803227198124,2018-03-22,,1.0,,
986,2018-03-22 08:49:00,2018-03-22 08:51:00,2018-03-22 08:50:00,2018-03-22 08:51:00,,HYM,201803227198124,2018-03-22,-1.0,0.0,2.0,1.0
987,2018-03-22 09:04:00,2018-03-22 09:06:00,2018-03-22 09:06:00,2018-03-22 09:06:00,,LIN,201803227198124,2018-03-22,-2.0,0.0,2.0,0.0
988,2018-03-22 09:11:00,2018-03-22 09:13:00,2018-03-22 09:12:00,2018-03-22 09:13:00,,PMT,201803227198124,2018-03-22,-1.0,0.0,2.0,1.0
